3250330,3251319,-
616217,617032,-
2152985,2154388,+
3164514,3165674,+
2024266,2025471,-
3512845,3513723,+
3743936,3744877,+
1893461,1893631,-
2708273,2708545,+
3980093,3980713,-
4504667,4505413,-
3420625,3421230,-
4340894,4341370,+
1192136,1193386,+
1671619,1673127,+
4147508,4148692,+
4523677,4524708,-
2827129,2827539,-
713779,715098,-
3967941,3968837,+
790689,791477,-
815881,816126,+
1587428,1587718,+
4426841,4427839,-
649068,650726,+
302444,303133,-
1984862,1986268,+
3000153,3003251,+
2447210,2447695,-
2537557,2538981,+
2631420,2636381,-
1110592,1110819,+
2893987,2894778,-
3793082,3793705,+
1113820,1114872,+
4262817,4263773,+
337823,338686,+
3094683,3095219,-
3513752,3514522,-
2245129,2246070,-
2171203,2172168,+
2800605,2801033,-
1257631,1259427,-
391193,392059,-
2967381,2968217,-
3408984,3409973,-
1928621,1929142,-
3320199,3320477,+
1948159,1948803,-
81958,83529,-
2201833,2202303,-
3569608,3570462,-
3109563,3110615,-
4156914,4161137,+
4149307,4149852,+
4293474,4293926,-
230503,231306,+
2775367,2776815,+
1775043,1775324,-
3562403,3563116,-
1243835,1244686,-
3936019,3937284,-
2440111,2440932,-
2231512,2232552,-
1517739,1519283,-
3383977,3387081,+
1812528,1813748,-
3866306,3866872,+
1861887,1862525,-
439656,440555,-
3285546,3286049,-
866244,867782,+
2104611,2106005,-
2852986,2853612,-
1062417,1063658,+
1934468,1935211,+
440555,440797,-
1586529,1587404,+
1975693,1976349,-
2085954,2086730,+
4110698,4111360,-
1454651,1455511,+
556115,556327,-
3817430,3818821,-
573410,573793,+
3474976,3476280,-
3574658,3574927,+
2402983,2403477,-
818375,819331,-
448104,450095,-
4492901,4494250,-
917179,919125,+
1912647,1913825,+
968584,969477,+
3696291,3696590,-
1881795,1883351,-
1511016,1511762,+
88028,89032,+
876686,877312,-
3849359,3851773,-
1239738,1240322,-
1150313,1151122,+
1760157,1761068,-
609570,610772,+
3422452,3422871,-
2613889,2614404,+
687739,688617,-
1230934,1231566,-
111044,111433,+
1790463,1790999,-
4540109,4541125,-
3585861,3586694,+
3154577,3155926,+
2728277,2728624,-
3359523,3360968,-
1961178,1962602,-
427134,428948,+
1536494,1536709,-
2224140,2225378,+
123017,125680,+
3398964,3399782,-
3766582,3767628,+
2555857,2556144,-
663149,665050,-
653390,653950,+
3560688,3562004,-
2318251,2319027,-
2085235,2085972,+
2123599,2125761,-
4265504,4265887,+
610990,614871,+
1248733,1249125,+
2547294,2548181,-
3142720,3142977,+
1971944,1972609,-
3833641,3834126,-
1513482,1513715,+
2987582,2988061,+
3041271,3042503,-
1041062,1041508,-
236152,236874,+
3365266,3366735,-
3039705,3040034,+
47769,49631,+
941763,942389,-
502930,504150,-
834498,834758,-
3928581,3929474,-
2492014,2492871,+
3240771,3242102,-
3991278,3991883,+
3288739,3289746,+
2021473,2021778,+
4352740,4354548,-
2133375,2136692,+
546134,547801,+
2878289,2878864,+
354604,356490,+
3870325,3871047,-
4317159,4317788,-
958827,960500,+
709820,710365,+
3811869,3812162,+
1223975,1224889,-
2856602,2856913,-
1701643,1702110,+
3956006,3957661,-
784630,785670,-
8238,9191,+
3483326,3484003,-
3994390,3995166,+
654864,655091,+
3495267,3495827,-
3498347,3499015,+
3693206,3695275,-
209957,210916,+
810359,812380,+
2884685,2885962,+
4449537,4450541,-
1333067,1334059,-
3421241,3421870,-
2734209,2734802,-
2195802,2198081,+
1637951,1638511,+
398479,398787,-
437769,439631,-
4555186,4556538,+
540019,541320,+
2003883,2004668,+
3481578,3482582,-
2161942,2162982,-
2955690,2956730,+
2624780,2625898,-
3297124,3298068,-
218393,220111,-
2595551,2595964,+
958033,958716,+
2013374,2014069,-
3671441,3672712,+
2487941,2489179,-
3147808,3150066,-
867800,868720,+
1479368,1479907,+
3130949,3131359,-
3417703,3418113,-
3944176,3945243,+
2544109,2545008,+
1989267,1990472,+
1986703,1987068,+
2960692,2961723,+
2411504,2412151,+
3926985,3928529,+
2639169,2640452,-
2862948,2863865,-
2051162,2052079,-
4456067,4456510,-
3324546,3325355,-
2429825,2431003,-
1443969,1444919,+
963453,965201,+
2655002,2655322,+
2640842,2641177,-
4421352,4421882,-
3124070,3124411,-
1032602,1033189,+
190048,190842,-
3715983,3716456,+
2718397,2719128,-
2497531,2498778,-
3482575,3483333,-
283761,285728,+
118733,119284,+
1123170,1123817,+
39244,40386,-
2663558,2666839,-
3313529,3314005,-
3588871,3593106,+
3722783,3723523,-
2376743,2377714,+
3633569,3634297,-
119281,120135,+
2421158,2421646,-
499579,500883,+
3650123,3651619,-
3309353,3310201,-
1276057,1276647,-
12163,14079,+
2392435,2392935,-
761986,762708,-
821835,822941,-
3773692,3774711,-
2100248,2101129,-
4514437,4516449,-
791922,792695,+
923057,923275,-
2230234,2231232,-
2442467,2443219,-
2103543,2104436,-
1764448,1764741,+
2412591,2413484,+
3345219,3345716,-
2352312,2353094,-
1429506,1431779,-
3967237,3967944,+
1498312,1498761,-
1217518,1219050,-
4135291,4137135,+
59121,59279,+
171114,171911,+
736340,737758,+
2659921,2660919,-
868723,869634,+
591593,592276,-
2738990,2739472,+
3769892,3770965,-
879624,880220,-
2160345,2160644,+
3981854,3982654,+
4078123,4079025,+
1807721,1808689,-
3845250,3846128,-
3130543,3130830,-
203437,203892,+
2609209,2610750,+
4043427,4044305,-
479788,480162,-
4271177,4271596,-
3828069,3828518,+
2778347,2779747,+
2580999,2581712,-
172798,174780,+
2794864,2795394,+
1135391,1137034,+
3698795,3700249,-
1028971,1030089,+
4108692,4109309,-
1676027,1677838,-
1938798,1939898,-
1592395,1592754,-
4229456,4230064,+
1726638,1727894,-
2221126,2221821,+
819331,820572,-
4064778,4065092,-
301491,302447,-
2002859,2003596,+
103982,105244,+
3411710,3413041,-
122092,122856,+
2154385,2155107,+
3421903,3422214,-
4347929,4348495,+
4372518,4372826,+
2774076,2775344,+
1660194,1661138,+
138835,141225,-
2175631,2175903,-
3133755,3134639,+
337,2799,+
3349683,3351050,+
4164385,4165140,-
1297654,1298847,-
3453162,3453380,+
1527831,1528418,+
651416,652801,-
259165,259566,+
1063944,1064540,-
4291829,4292893,-
3382808,3383965,+
3810829,3811647,-
3583346,3584920,+
726416,730609,+
3084997,3085716,-
1435594,1436340,+
235363,236118,-
